id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26852531,Chambre prive dans le centre de Geneve,200750874,Anne Julie,,Commune de Genève,46.2007,6.13132,Private room,114,1,4,2019-10-11,0.10,1,180,0,
26871731,Studio Plainpalais HUG Genève,52899763,Florian,,Commune de Genève,46.18903,6.14356,Entire home/apt,125,2,11,2021-01-21,0.27,6,0,2,
26872383,Studio Eaux-Vives Centre,52899763,Florian,,Commune de Genève,46.20117,6.15821,Entire home/apt,114,2,14,2021-01-05,0.34,6,0,2,
26885008,Contemporary amazing new building in EV,57099971,Melissa,,Commune de Genève,46.20355,6.1643,Entire home/apt,120,3,0,,,1,345,0,
26942664,"Charming place in Geneva, close to the lake",24040024,Jordan,,Commune de Genève,46.19752,6.15523,Entire home/apt,119,5,4,2019-08-10,0.10,1,0,0,
27011423,Chambre dans villa,203231443,Philippe,,Pregny-Chambésy,46.24596,6.14438,Private room,69,1,25,2021-10-06,0.72,1,360,1,
27020385,"Beautiful flat in the heart of Geneva, Eaux Vives",10308379,Caroline,,Commune de Genève,46.20225,6.16238,Entire home/apt,130,4,2,2019-05-11,0.06,2,365,0,
27022237,Superbe appartement 120m2 au centre,84290086,Laura,,Commune de Genève,46.2153,6.12785,Private room,80,21,1,2018-08-29,0.02,1,358,0,
27081121,Oulianova,203724171,Oulianova,,Veyrier,46.16278,6.1814,Private room,70,11,0,,,1,364,0,
27120635,3 bedroom apartment in the center of Geneva,7374402,Romain,,Commune de Genève,46.2004,6.1307,Entire home/apt,150,3,19,2021-08-15,0.46,1,91,3,
27162074,Charming studio in the heart of Geneva,103519513,Jeremy,,Commune de Genève,46.20507,6.14259,Entire home/apt,93,5,26,2021-10-03,0.63,1,12,1,
27194490,"100 frs par jour, durée minimum 5 jours",204775591,Roman,,Commune de Genève,46.21336,6.13463,Entire home/apt,100,5,48,2021-11-13,1.17,1,303,8,
27259132,Cozy and quiet apartment in Geneva,43688846,Dave & Jenny,,Lancy,46.19114,6.10863,Entire home/apt,108,1,2,2019-07-17,0.06,1,17,0,
27280427,House to Rent,22289041,Samuel,,Bellevue,46.25663,6.15174,Entire home/apt,150,3,3,2021-08-29,0.09,2,328,2,
27286394,"Apt 2.5 rooms fully renovated Meyrin center, CERN",48260574,Yves,,Meyrin,46.22938,6.0803,Entire home/apt,85,4,11,2019-05-25,0.27,1,0,0,
27328305,Studio apartment with garden and parking,205917888,Marrey,,Pregny-Chambésy,46.24678,6.13767,Entire home/apt,100,5,0,,,1,365,0,
27348933,Amazing apartment in the centre,27639352,Marine,,Commune de Genève,46.19441,6.14579,Entire home/apt,138,1,31,2020-10-16,0.75,1,0,0,
27477230,Près de Genève et aéroport 2,13982960,Bassim,,Avully,46.16675,6.00641,Private room,47,3,7,2021-10-31,0.18,2,233,2,
27484333,Large Classic Appartment in Central Geneva,21291502,Alfonso,,Commune de Genève,46.19769,6.15464,Entire home/apt,207,4,14,2021-12-17,2.04,1,64,14,
27535408,Appartement de standing,63116921,Amaury,,Pregny-Chambésy,46.24256,6.14593,Entire home/apt,285,3,2,2018-09-30,0.05,3,363,0,
27592713,Your home away from home!,204673097,Gaïa,,Commune de Genève,46.2035,6.1589,Private room,63,1,18,2021-12-22,2.45,1,349,18,
27597309,Large apartment center Geneva near thelake+parking,158381021,Daniela,,Commune de Genève,46.19921,6.13008,Entire home/apt,134,6,11,2021-09-17,0.27,1,9,3,
27746928,"Joli studio dans villa ""Coccinelle""",209484195,Elisabeth,,Meyrin,46.228,6.10826,Entire home/apt,60,4,25,2021-11-24,0.63,1,227,3,
27772603,L’auberge espagnole,165708059,Lorena,,Commune de Genève,46.20726,6.14627,Private room,65,1,13,2021-10-07,0.32,1,324,2,
27806144,Charming top floor appartement City Center,8286411,Bjoern,,Commune de Genève,46.20847,6.14035,Entire home/apt,150,2,83,2021-05-24,2.05,1,7,1,
27823044,Home away from home,10435146,George,,Meyrin,46.2306,6.078,Private room,55,2,4,2020-02-07,0.10,1,365,0,
27919851,Spacious & Modern 1BR Apt - GVA Center,3528377,Marc,,Commune de Genève,46.18707,6.15588,Entire home/apt,129,7,16,2019-10-27,0.40,83,133,0,
28000110,"2 BDR, Very Quiet, Large Balcony",46143912,Philippe,,Commune de Genève,46.20163,6.17188,Entire home/apt,150,2,21,2019-12-03,0.53,26,0,0,
28019485,Cozy flat next to the International Organisations,185916674,Bryan,,Commune de Genève,46.22528,6.1288,Entire home/apt,99,9,19,2020-02-06,0.48,1,46,0,
28030067,Le Grand-Saconnex Apartment,139665646,Joyce,,Grand-Saconnex,46.23122,6.11851,Entire home/apt,100,2,41,2021-12-12,1.04,1,350,7,
28130086,Joli studio meublé à Genève,172531390,Chiara,,Commune de Genève,46.19383,6.14446,Entire home/apt,60,1,101,2021-11-21,2.56,1,2,20,
28134184,"Cozy flat really central, near the UN",40117397,Ed,,Commune de Genève,46.21373,6.12415,Entire home/apt,130,3,99,2021-09-01,2.47,2,323,15,
28167195,Gorgeous studio by the lake,28160995,Bijan,,Commune de Genève,46.21327,6.15018,Entire home/apt,126,2,20,2021-07-23,0.50,1,33,7,
28168096,Cozy Bedroom with amazing view,20904062,Vania,,Commune de Genève,46.21578,6.11944,Private room,86,7,4,2020-03-31,0.10,2,178,0,
28173093,Charming flat in Vieille Ville Geneva Long rental,833313,Andrea,,Commune de Genève,46.19898,6.14759,Entire home/apt,160,21,6,2019-10-20,0.19,2,151,0,
28201246,Quiet private bedroom  with a terrace,114537036,Lilia,,Commune de Genève,46.20871,6.12257,Private room,140,1,3,2020-08-30,0.10,2,364,0,
28269215,double bedroom,1913488,Anna,,Commune de Genève,46.20416,6.17458,Private room,80,1,0,,,2,365,0,
28338062,Cozy central 2-bedroom apartment ideal for two !,213978780,Tashira,,Commune de Genève,46.21276,6.13526,Entire home/apt,139,21,4,2018-11-07,0.10,1,0,0,
28406673,Spacious luminous flat near UN,1506724,Natalia,,Commune de Genève,46.21023,6.1283,Entire home/apt,117,2,39,2021-12-06,0.99,1,0,12,
28450542,Quiet room close to UN,24254271,Kaat,,Commune de Genève,46.21668,6.14562,Private room,80,1,1,2021-10-19,0.43,1,84,1,
28459943,calme et pratique avec petit-déjeuner,206978236,Emmanuelle,,Corsier,46.26363,6.2234,Private room,69,1,3,2020-03-15,0.09,2,364,0,
28534716,Charming large apartment in central Geneva,6271674,Alexandra,,Commune de Genève,46.2073,6.12989,Entire home/apt,109,3,17,2021-08-16,0.44,1,14,5,
28563953,Plateau de Frontenex 9A,215577081,Yasmeen & Elie,,Cologny,46.20618,6.17868,Entire home/apt,400,7,0,,,1,173,0,
28607587,Two large rooms in City center (Servette),27653893,Pierre,,Commune de Genève,46.21051,6.13144,Private room,72,3,63,2021-10-01,1.68,1,71,3,
28619250,Chambre avec vue,215986451,Larbi,,Commune de Genève,46.18839,6.15593,Private room,153,2,6,2019-09-20,0.15,1,134,0,
28650613,Amazing apartment in the heart of Geneva,37240114,Yanis,,Commune de Genève,46.20921,6.1343,Entire home/apt,83,3,2,2020-01-02,0.07,1,0,0,
28718352,Quite & Central Room - Rue des Bains,5714452,Isabella,,Commune de Genève,46.19943,6.13723,Private room,75,2,6,2021-12-04,0.18,4,364,1,
28781148,"Central, Large, Sunny, Lakeview Apt w/ Terrace",8851864,Eniola,,Commune de Genève,46.20488,6.15996,Entire home/apt,100,4,34,2021-11-26,0.86,1,4,8,
28926742,Jolie chambre à louer,218038482,Nilza,,Vernier,46.20984,6.11282,Private room,55,1,46,2020-03-11,1.17,1,364,0,
29002033,Two bedroom apt on the lake (20 mins from airport),3220792,Chido,,Commune de Genève,46.20502,6.16256,Entire home/apt,124,3,25,2021-11-07,0.65,1,8,4,
29028597,Charming flat close to Leman Lake,190395980,Niya,,Versoix,46.28752,6.16274,Private room,50,2,6,2019-12-26,0.15,1,0,0,
29034306,"La Casa 
#Palexpo #UN #WHO #WTO #Geneva",58210372,Cristina,,Grand-Saconnex,46.22498,6.11394,Private room,99,4,12,2019-10-13,0.34,1,365,0,
29035010,Cozy brand in Geneve near the lake ☺️,218819663,Daniela,,Commune de Genève,46.21117,6.13528,Entire home/apt,130,8,7,2019-03-10,0.18,1,180,0,
29116006,"Huge, new,  central, open-plan apartment",176168,Matthew,,Commune de Genève,46.20585,6.16167,Entire home/apt,250,7,4,2019-09-01,0.12,1,295,0,
29138602,Appartement ultra cosy au coeur de Genève,128350513,Dantelucco,,Commune de Genève,46.19881,6.13945,Entire home/apt,110,3,15,2021-10-08,0.39,1,34,5,
29143747,Modern One Bedroom Apt - Geneva Center,3528377,Marc,,Commune de Genève,46.20106,6.16799,Entire home/apt,122,2,95,2021-05-21,2.47,83,0,10,
29156329,Grand Loft sous les toits,7517554,Laura,,Commune de Genève,46.20254,6.15953,Entire home/apt,150,2,2,2019-06-14,0.05,1,0,0,
29180555,Guest house in Geneva,21407216,Michel,,Commune de Genève,46.21102,6.11531,Entire home/apt,103,3,57,2021-09-27,1.51,1,91,4,
29230090,Spacious & modern 4 and 1/2 loft-Geneva center #2,176830465,Bea,,Commune de Genève,46.19604,6.14401,Entire home/apt,290,2,13,2021-12-18,0.37,2,141,1,
29243691,Sweet appartement to rent,42913047,Jimmy,,Chêne-Bougeries,46.2006,6.17549,Entire home/apt,150,1,12,2019-12-08,0.31,1,88,0,
29259762,Grande chambre dans souplex-loft-infer+cuisine+++,44666245,Marie,,Commune de Genève,46.20927,6.1244,Private room,49,2,15,2021-09-20,0.41,15,322,1,
29270920,Studio Genève,220510029,Andreza,,Commune de Genève,46.20506,6.11057,Entire home/apt,79,1,1,2018-11-16,0.03,1,0,0,
29291312,Your pied-à-terre In Geneva,67188878,Ana,,Commune de Genève,46.21866,6.12299,Entire home/apt,100,3,1,2018-12-01,0.03,2,25,0,
29291450,Grand appartement terrasse au cœur de Genève,11248955,Laure Anne,,Commune de Genève,46.20335,6.13591,Entire home/apt,200,2,23,2021-10-29,0.59,1,19,4,
29292003,"Large modern Studio, 200 m from riverbank",67188878,Ana,,Commune de Genève,46.20326,6.13587,Entire home/apt,130,3,0,,,2,57,0,
29298090,Trendy area (Soho of Geneva - Stylish home.....,23716725,Peter,,Commune de Genève,46.20713,6.14275,Entire home/apt,126,2,27,2021-12-21,1.02,1,144,9,
29323288,Chambre romantique avec accès à la cuisine et+++,44666245,Marie,,Commune de Genève,46.20955,6.12275,Private room,57,2,10,2021-11-21,0.26,15,351,6,
29325047,Suite parentale avec accès à la cuisine et +++,44666245,Marie,,Commune de Genève,46.21043,6.12382,Private room,63,2,3,2021-12-06,0.33,15,351,3,
29383677,"Lit-canapé, rez-inferieur accès à la cuisine et ++",44666245,Marie,,Commune de Genève,46.21104,6.12391,Private room,47,2,0,,,15,323,0,
29434934,Geneva Downtown - Perfect Location -Charming,221722066,Rachel,,Commune de Genève,46.2024,6.15949,Entire home/apt,108,4,21,2019-06-09,0.54,1,3,0,
29474298,Spacious & Cosy King Room - Geneva Heart '3,3528377,Marc,,Commune de Genève,46.19925,6.16219,Private room,151,1,5,2021-08-15,0.21,83,364,4,
29525466,"In a charming 1900 built house, downtown Geneva",140910524,Joel,,Commune de Genève,46.20967,6.11944,Entire home/apt,98,1,219,2021-04-12,5.70,1,0,2,
29527703,Sunny studio with great view.,30430318,Natalia,,Commune de Genève,46.22138,6.14709,Entire home/apt,120,20,5,2020-03-07,0.13,1,78,0,
29557130,Chez Ruby (logement entier - entire apartment ),108104225,Ruby,,Commune de Genève,46.20213,6.12996,Entire home/apt,125,5,30,2021-08-31,0.78,2,328,2,
29583558,Beautiful flat/private garden facing Park/Lake,4433193,Richard,,Commune de Genève,46.22062,6.14817,Entire home/apt,450,3,2,2018-11-12,0.05,1,362,0,
29601817,Entire apartment in the city center,73340909,Arianna,,Commune de Genève,46.21042,6.1354,Entire home/apt,103,5,17,2021-11-30,0.49,1,178,2,
29607806,Central 70 m2 - 1 bedroom flat near Plainpalais,7423506,Pedro,,Commune de Genève,46.1899,6.14702,Entire home/apt,149,3,10,2020-08-20,0.26,1,7,0,
29630932,Charming and stylish flat in the heart of Geneva,67837,Anisa,,Commune de Genève,46.20433,6.1609,Entire home/apt,155,5,4,2019-12-06,0.13,1,84,0,
29700642,appartement résidentiel,31807455,Marianne,,Chêne-Bougeries,46.20454,6.18315,Entire home/apt,125,2,22,2020-11-09,0.58,1,358,0,
29721996,"Nice Bedroom,  Close to lake, train station & UN.",7670941,Milagros,,Commune de Genève,46.21347,6.14929,Private room,66,3,5,2021-12-08,0.13,5,359,2,
29746073,Grand studio de standing.,63116921,Amaury,,Pregny-Chambésy,46.24297,6.14567,Entire home/apt,178,3,1,2019-01-07,0.03,3,178,0,
29749870,"Loft of130m2 in lower ground ofa souplex, billiard",44666245,Marie,,Commune de Genève,46.20968,6.12447,Entire home/apt,92,2,33,2021-10-23,0.87,15,294,4,
29751763,Jolie chambre près de la gare,73431784,Isaac,,Commune de Genève,46.20948,6.13952,Private room,65,3,34,2021-10-15,0.91,2,32,8,
29752324,Belle chambre central,73431784,Isaac,,Commune de Genève,46.21193,6.13495,Private room,80,3,22,2021-11-26,0.59,2,53,2,
29771539,Private Room in Cosy Appartement,24619566,Luame,,Plan-les-Ouates,46.16841,6.12214,Private room,42,1,55,2021-12-01,1.76,1,2,10,
29790176,A charming private room centrally located,29786519,Winnie,,Commune de Genève,46.21056,6.14996,Private room,94,3,13,2020-03-29,0.39,1,132,0,
29795164,Grand studio très agréable à 2 pas du centre,9994972,Francois,,Commune de Genève,46.19558,6.16082,Entire home/apt,110,1,5,2021-06-05,0.19,2,137,2,
29798602,BEAUTIFUL & COZY | GREAT LOCATION,102667581,Danie,,Commune de Genève,46.20077,6.12759,Entire home/apt,115,2,14,2021-11-21,0.51,1,68,9,
29838232,"Appart. de 150m2, jacuzzi en été, dans un jardin",44666245,Marie,,Commune de Genève,46.20926,6.12409,Entire home/apt,123,2,24,2021-09-02,0.69,15,346,8,
29892666,Chambre privée - Private room,108104225,Ruby,,Commune de Genève,46.20127,6.13029,Private room,94,1,3,2021-05-12,0.09,2,359,1,
29958113,Cosy apartment - 1 bedroom - Near Plainpalais,24107014,Florian,,Commune de Genève,46.18992,6.14504,Entire home/apt,115,1,4,2019-05-23,0.11,1,176,0,
29986784,Nice flat in the center of Geneva,16956301,KaSe,,Commune de Genève,46.19779,6.13555,Entire home/apt,135,2,7,2020-03-10,0.19,1,362,0,
30053885,Geneva central flat for sublet,184293733,Selcuk,,Commune de Genève,46.19915,6.16629,Entire home/apt,75,2,3,2021-05-04,0.25,2,90,3,
30084709,Geneva city 5 min walk to Lake and Train Station,219864375,Manuel Antunes,,Commune de Genève,46.21521,6.14779,Entire home/apt,200,1,109,2021-12-23,2.88,2,335,30,
30138742,"Studio, Genève",129698365,Khedidja,,Commune de Genève,46.20285,6.17234,Entire home/apt,94,1,102,2021-12-04,2.71,1,240,18,
30194680,"Rent beautiful studio, 38m2, very quiet",20656996,Clementine,,Commune de Genève,46.20173,6.12173,Entire home/apt,90,2,6,2019-08-09,0.16,1,0,0,
30285090,Appartement à deux pas de la Genève internationale,147555754,Catherine,,Commune de Genève,46.21781,6.12369,Entire home/apt,150,6,1,2019-01-05,0.03,1,53,0,
30331263,Suite au coeur de Genève,49686030,Claudio,,Commune de Genève,46.21278,6.1458,Entire home/apt,87,1,10,2021-12-20,0.27,1,362,1,
30339820,Two bedrooms apartment in the heart of Geneva,124740,Stefano,,Commune de Genève,46.21056,6.14802,Entire home/apt,200,5,3,2021-08-18,0.08,1,7,1,
30415164,Great Apart Geneva city 5 min walk to Lake / Train,219864375,Manuel Antunes,,Commune de Genève,46.21414,6.14663,Entire home/apt,190,1,175,2021-12-20,4.82,2,345,67,
30462632,Stunning manor house for 8 adults and 2 children,19438758,George,,Chêne-Bougeries,46.19818,6.17598,Entire home/apt,404,2,114,2021-11-22,3.28,4,141,47,
30489466,Apartment 2 bedrooms - Geneva city center,10409307,David,,Commune de Genève,46.21264,6.13259,Entire home/apt,125,14,0,,,27,147,0,
30552736,Nice Flat in City Center - Close to train station,229234552,Jenny,,Commune de Genève,46.21082,6.14288,Entire home/apt,107,2,86,2021-12-20,2.45,1,60,41,
30580109,House right in the lake,46143912,Philippe,,Anières,46.28823,6.23256,Entire home/apt,300,3,35,2021-12-12,0.96,26,168,19,
30687441,Appartement cosy en plein centre de Genève,16462108,Solen,,Commune de Genève,46.21059,6.13367,Entire home/apt,69,5,7,2021-05-09,0.19,1,0,1,
30705658,jolie appartement à 400 mètres de la gare et lac,31530909,Maria,,Commune de Genève,46.21162,6.14612,Entire home/apt,106,2,92,2021-07-07,2.63,1,157,4,
30727721,Cozy studio in the centre of Geneva!,53826918,Dimitrios,,Commune de Genève,46.21202,6.13294,Entire home/apt,90,3,38,2021-11-25,1.05,1,5,12,
30739269,Cozy and central room in Geneva !,30835852,Giorgia Giulia,,Commune de Genève,46.20826,6.13245,Private room,80,2,2,2019-09-14,0.07,2,362,0,
30753207,"Away from it all, but close to everything!",4277639,Nicole,,Collonge-Bellerive,46.23515,6.20412,Private room,50,7,6,2021-09-12,0.18,1,144,1,
30924384,Appartement 2 chambres Servette - Genève,10409307,David,,Commune de Genève,46.21357,6.13137,Entire home/apt,145,30,3,2021-08-31,0.09,27,300,1,
30928567,Your bright place in Carouge,118419555,Marco,,Carouge,46.18279,6.13654,Entire home/apt,89,3,5,2019-01-17,0.14,2,215,0,
30949949,Panoramic View Penthouse Near Jet D'eau,3528377,Marc,,Commune de Genève,46.20593,6.16276,Entire home/apt,460,30,38,2020-03-06,1.09,83,52,0,
30952353,Magnifique appartement tout équipé au centre.,231125481,Michèle,,Commune de Genève,46.21478,6.14834,Entire home/apt,100,2,7,2021-12-12,0.20,4,300,1,
31085816,Belle appartement en plein coeur de Genève,150982192,Amin,,Commune de Genève,46.19109,6.14498,Entire home/apt,100,2,6,2020-01-03,0.18,1,0,0,
31099175,"Appartement 2,5 pièces + terrasse à Carouge",143354679,Joëlle,,Carouge,46.18174,6.14373,Entire home/apt,55,20,2,2021-04-20,0.06,1,0,1,
31160433,Chez Kate,189970945,Katia,,Carouge,46.18479,6.1458,Private room,45,5,37,2021-11-30,1.03,1,114,11,
31166209,"Charming, Balcony, UNO, WTO",46143912,Philippe,,Commune de Genève,46.22137,6.14995,Entire home/apt,130,2,22,2020-03-06,0.62,26,0,0,
31198427,appartement calme 2 chambres,119111858,Godefroy,,Commune de Genève,46.20082,6.16131,Entire home/apt,102,45,0,,,1,180,0,
31202269,Huge Clean Flat in City Center 5 min from Lake,3889252,Jay,,Commune de Genève,46.20175,6.153,Entire home/apt,94,2,167,2021-12-16,4.81,1,140,12,
31203820,Jolie chambre propre et lumineuse,232939909,Charly Armel,,Lancy,46.19285,6.11645,Private room,70,1,23,2019-11-03,0.70,1,89,0,
31254488,Studio au centre  de Genève.,233845430,Bita,,Commune de Genève,46.20415,6.13491,Entire home/apt,65,2,65,2021-07-13,1.83,1,141,1,
31299672,Point Cardinal - Luisa Lustres,51313275,Luisa,,Lancy,46.1808,6.11021,Entire home/apt,180,3,7,2021-02-08,0.21,2,259,1,
31308500,Interior Designer's Dream,3773453,Sarah,,Commune de Genève,46.22299,6.12884,Entire home/apt,110,2,61,2021-12-03,1.74,1,19,3,
31348590,Jolie Chambre - Quartier Des Artistes  (carouge),49955346,Marc,,Carouge,46.18086,6.14155,Private room,38,10,10,2021-02-23,0.28,1,0,1,
31372133,Chambre privé centre ville,57784954,"Vivi, Victor",,Commune de Genève,46.20796,6.14271,Private room,55,1,0,,,2,73,0,
31374489,1 bedroom apartment - Plainpalais (4.1.2G),10409307,David,,Commune de Genève,46.18911,6.1431,Entire home/apt,92,14,10,2021-08-31,0.29,27,348,8,
31393243,"Efficent,Simple,Functional M2",221816262,Ulisse,,Commune de Genève,46.19164,6.15466,Entire home/apt,103,7,0,,,6,365,0,
31393487,"Functional,Modern,Simple K",221816262,Ulisse,,Commune de Genève,46.18945,6.15542,Entire home/apt,103,7,2,2021-08-24,0.06,6,357,1,
31404215,Charming and spacious apartment,36366684,José-Angel,,Commune de Genève,46.20578,6.12996,Entire home/apt,150,5,13,2019-06-16,0.36,1,0,0,
31487913,Cosy studio-15 min bus to city center,48191543,Maggie,,Veyrier,46.16602,6.18031,Entire home/apt,69,6,9,2020-11-30,0.27,1,55,0,
31551129,"Spacious and Bright, Carouge",46143912,Philippe,,Carouge,46.18593,6.13779,Entire home/apt,130,2,3,2019-05-22,0.09,26,0,0,
31560210,Lovely 1Bedroom - Champel,3528377,Marc,,Commune de Genève,46.19095,6.15561,Entire home/apt,109,2,16,2021-06-20,0.46,83,183,3,
31619098,Cool & Central 2 bedroom in heart of Eaux-vives,26924432,Karim,,Commune de Genève,46.20467,6.1578,Entire home/apt,199,2,122,2021-11-08,3.41,4,267,28,
31727199,"Bright&Beautiful - lac, Geneve, aeroport & Palexpo",23652424,Marjanna,,Versoix,46.28682,6.15953,Entire home/apt,150,2,2,2019-07-20,0.06,1,25,0,
31831066,"GVA: Cosy flat of 50 m2 near the UN, Palexpo",238547611,Antonio,,Grand-Saconnex,46.23494,6.12436,Entire home/apt,99,3,42,2021-10-31,1.21,3,45,6,
